"","s.Control","s.Control Depression","s.PMS","s.PMS Depression","s.RRMS","s.RRMS Depression","index","stat","p.value"
"1f80b3f34efcb91c0d8d16d9c5dda0d2",1,0,0,0,1,1,31,0.12420857452678,0.759
"507951ce1ccf679d9ae717d895bb1f79",0,0,0,0,0,1,6,0.129099444873581,0.134
"6be50662663d5a97c032536bbe9cd8f3",1,0,0,0,0,0,1,0.0506369683541833,1
"2c13e101e279ecc6b0612aeef58c8e17",0,1,0,0,0,1,15,0.190548707356214,0.191
"b37532aca3c1221d042a0fd71880478e",1,0,0,0,1,0,10,0.0875041018509136,0.913
"d8ae90402ca63387f576ed21d3cb3f7e",1,0,0,0,1,0,10,0.0553424532912486,1
"39c161a821891dcdca21856ec679d1a6",0,0,1,0,0,1,18,0.108858848761433,0.78
"1c3bc00bd248c67f5db7b36ce6982f67",1,0,0,0,1,1,31,0.0837414038627107,0.952
"7760ff8b628d8cb899d4ecd08c70d071",0,0,0,0,1,0,5,0.0800834336849859,0.71
"8264fe6d6b46a90ac64f7ac632f1cf84",1,0,0,0,0,0,1,0.0506369683541833,1
"4933d725493364630938897bf6917729",0,0,0,0,0,1,6,0.179852841421968,0.027
"0d96b11f414428772327c7a6ef508645",1,0,0,0,0,0,1,0.0506369683541833,1
"45c8d14eb00ef2e9f7e2c5dd9f9e58bc",1,1,1,1,1,1,63,0.903771431539382,NA
"6ab5e1d1c9fff1dee98eac4695c062c8",0,0,1,0,0,0,3,0.0991456467193461,0.517
"553a01073b29765994959a7951e98bf4",0,0,1,0,1,0,17,0.0935219529582824,0.474
"5d0ea0a6ddcb64abc0e46c4d570b76d8",0,0,0,0,0,1,6,0.115800139634649,0.255
"f02a6baceb0452c4688153fd69170441",0,1,1,0,0,0,12,0.136570518028288,0.313
"6ea710c097c19cd20d35edef8c628f14",0,0,1,0,0,0,3,0.0798949679462584,0.697
"dfe185b7b5a26bae0ce81573f9f2b9b3",1,0,0,0,0,0,1,0.0506369683541833,1
"8603ed26235b38816c263066603d9cc6",0,1,1,0,0,0,12,0.156109236106722,0.128
"cf7853a14ce4d9c36097f4d39f4101f0",1,0,0,0,0,0,1,0.0506369683541833,1
"abde25bcf9de9aa92829fef0baca2909",0,0,1,1,0,0,16,0.125552302476019,0.378
"5d09cf0cdb4fdb41a2526c8add2e2789",0,0,1,0,0,1,18,0.14034353313801,0.253
"51622b65c7db5d43eb1d5a69d864f4fd",0,0,1,0,0,0,3,0.150488099349297,0.132
"8d91e0f6bfb4f8d107be8a733917f914",0,0,0,0,0,1,6,0.129099444873581,0.134
"9d8c8d243983ab5661260069837d833a",0,0,0,0,1,0,5,0.0872041440393895,0.435
"8b848d1f7a466856ed4cd5f4c2792d35",0,0,1,0,0,0,3,0.106429246252612,0.318
"053c5ea2adc44c659e4aacf4d4c0f497",NA,NA,NA,NA,NA,NA,NA,NA,NA
"04e776b2dcbfa3b930453bf71dbfae6c",0,1,1,1,0,1,53,0.451549118767044,0.005
"bd6b1155639d3b5f919ec8bea3162c39",0,0,1,0,0,0,3,0.111803398874989,0.235
"93686af3610d4b7a52c474aef30a19b9",1,0,0,0,0,0,1,0.0506369683541833,1
"dbfac3cb554b43f7f527f666d5484f7e",1,1,1,1,1,1,63,0.177497185541478,NA
"2d6e633a7120291920802beea9a52ae5",0,0,0,0,1,1,21,0.111282976814931,0.328
"9b240322f8821ffba1a5f8bb330b0939",0,1,1,1,0,0,32,0.36414588195199,0.041
"ade57b977dfcb3dd13206c500dc9ecf5",1,0,0,0,1,0,10,0.117399072029225,0.706
"d100ad508b123dfbcb11305beb871bf6",0,0,0,0,1,0,5,0.0616626415978207,0.527
"4fa94374c0a4030c1f19ba00e2a19457",0,0,0,1,0,0,4,0.183425460969102,0.027
"975092895d2785b0c9396c06cf120e1e",1,0,0,0,1,0,10,0.0553424532912486,1
"d37bad05126ce318998d43c214b82da6",0,1,1,0,1,0,33,0.114312719041054,0.794
"b9d3c433656bdadd1f7bf7f4c8c3b76a",0,1,1,1,0,1,53,0.496850465900065,0.001
"36e13c9d672227e88bc8f2c9b6f9151f",0,0,0,1,0,0,4,0.169485222203456,0.067
"7fafaab1cb681405dbf832f03609aaec",0,0,1,0,0,0,3,0.0663023684142322,0.724
"4e49c264dfc9f8da33b37b50cb88613c",0,0,0,0,1,0,5,0.0616626415978207,0.545
"2e78657b63971b79c47389b4e5aa4d6a",0,1,0,0,0,0,2,0.11795696508763,0.392
"f311e41a8bb56a54350fe6b3c9afe607",0,0,0,0,0,1,6,0.129099444873581,0.149
"2a67ae91a41132dfed82372cc71a3364",0,0,0,1,1,1,41,0.139907359376311,0.271
"b006a8927f8705e953f053dad1b9fbb7",1,0,0,0,1,1,31,0.158888142399713,0.518
"8dd425dd6638d5c9792327fd71ad63cc",1,1,1,1,1,1,63,0.726237727519586,NA
"c18417d29d0fb7e2a2cf20aae0bd44e2",1,0,1,0,0,1,28,0.091825683852121,0.914
"bc0d3e9bc554350cd0bbd52037e6ead9",1,0,0,0,0,0,1,0.101273936708367,0.541
"041fc10d6e124f018910c943aaba7e08",0,1,0,1,1,1,55,0.228402063581823,0.391
"f421c5919ac0290a3e5ac1a50c44c1d2",1,0,0,0,1,1,31,0.144211043589679,0.804
"fb7ccf4a6cccce5755a07b9fd6b8cf81",1,0,0,0,0,0,1,0.0506369683541833,1
"688001ac6529a0bfd04ea6a26cd16eea",0,0,0,0,1,1,21,0.129774652971295,0.384
"8b638c8ace55c98eaa4153c211cc1ef7",0,0,0,0,1,0,5,0.0616626415978207,0.546
"859aea79e1b0d16c699fe25e4775c29f",0,0,0,1,0,0,4,0.157234399890368,0.106
"af4e96a1399f9fe5610137549b34731d",0,0,1,0,1,1,40,0.105844474902206,0.652
"e0f293df695cb208cd6c9be04d48d056",0,0,1,0,1,0,17,0.0763603548321213,0.441
"079ef801a941af6255983b5e5354c991",0,0,0,0,0,1,6,0.103755822994124,0.563
"c6074b1b6ce635a5696e799262c774cb",0,1,0,0,0,1,15,0.156499564022025,0.153
"4f2ee2e9638f1c3740dccec35578b17c",0,1,1,1,1,1,62,0.370481920682752,0.025
"7ee5e5f358a3cbc8b6ac63163bdde5d0",0,0,0,1,0,0,4,0.388595641540391,0.001
"ffb308cfa0c22bb635ff6756d89f9c1c",0,0,0,0,1,0,5,0.104688255118802,0.604
"cd97244e66c39dce8f4676f84c858217",0,1,1,1,0,1,53,0.306844850046008,0.032
"b843e601d68729196da004efe29f5c58",0,1,0,0,0,0,2,0.13153303059685,0.266
"b3eea07f82b4ef09b48d1e681d160c99",1,0,0,0,0,0,1,0.0784325853744113,0.804
"5e6f7781ef68a94dae8011313bd2b3f2",0,0,0,1,0,0,4,0.24684103058132,0.104
"3cbd78b24eca56aaee1fec18089a9e08",1,0,0,0,0,1,11,0.112822758089554,0.787
"fd330bd3002ccfee0cb56622ca421ea6",0,1,1,0,1,0,33,0.203979505648757,0.229
"64b519bb7a22c11a56c4b61f3b3344e4",1,0,1,0,1,1,50,0.137533671218322,0.899
"c959d6d71aa78d0991df27943f955c44",0,1,1,0,1,1,54,0.198124154878858,0.468
"5c9b51f6817a5b89b4c2dc9599207d31",1,0,0,0,0,0,1,0.0506369683541833,1
"49045a6b4b08bb18e569d0aeef6cc62e",1,1,1,0,1,0,43,0.139754248593737,0.798
"5cdc430db37db38579f3f60ac18d5e28",1,0,1,0,1,0,27,0.0977230544013436,0.983
"42c4a1d3b9ad47a88200ee1e9023898a",0,1,1,0,0,0,12,0.164675034673682,0.22
"d511cae439ffa9498d2c855729f5d441",0,0,1,0,1,1,40,0.266390923224052,0.097
"6ad37a00ef5c88995342e88badfcab2f",0,0,0,1,0,0,4,0.238495284103207,0.127
"a301534a6a9532e18e72ee069bd763fa",1,0,0,0,1,0,10,0.0958559409159499,0.886
"33c663234af893f72dad27fedf2ad4c7",1,0,0,0,1,0,10,0.0782660480194832,0.947
"caa9c83b2753e739a9ade8911c781bc7",0,0,0,0,1,0,5,0.123325283195641,0.279
"43111f0066d2bc114c68588fba4b95de",0,0,1,0,1,0,17,0.100766242744696,0.672
"a63cb2ef0d2fca223ddf07e07d7abedd",0,1,1,1,0,1,53,0.359960257315003,0.043
"dae2968543494ee676c61f8b2919fb4a",0,1,1,1,0,1,53,0.215063154176167,0.196
"da3fc8b10dec10a068ff6fe0d2b8fa11",1,0,1,1,0,0,26,0.15501805517225,0.622
"67019e670ee744303889c2643b7734c0",0,0,0,0,1,0,5,0.0616626415978207,0.533
"32519b80cbb09ac6682e327171b16ff2",1,1,1,1,1,1,63,0.301687204227932,NA
"c6c99366d0291ef613d857f00cab9161",0,1,1,1,1,0,52,0.192988918459497,0.342
"2e7ae44029aa706ce03dd8e8d6e4482a",0,1,1,1,0,0,32,0.140486207899993,0.765
"c62d251621d531f40e0b1c1241b6f61a",0,0,1,1,1,1,56,0.142198747898419,0.68
"4b693046ff0d89bdf5840cc8121b2c10",0,0,0,0,0,1,6,0.0961942786046039,0.539
"cc220dbae8cc81df72be3897c6c9beb5",1,1,1,1,1,1,63,0.774446013464654,NA
"74aee076b2c444de88509ba9a6cc19be",0,1,0,0,0,0,2,0.151938101719301,0.142
"4a75958197e2458e6c75d37599071d13",0,1,0,0,1,1,37,0.274290937586496,0.095
"6a909d22e18f236ddf5fc9378fa95f6a",0,0,0,0,0,1,6,0.109573404125678,0.48
"72fe22c938e52d6b0922db925c427b45",1,0,0,0,1,0,10,0.0677803858386852,1
"f642147ca6ef9dd0f532c166e96af905",1,0,0,0,1,0,10,0.0782660480194832,0.972
"af616ab73ef30c86fbbd3d9f1c0e86ec",1,1,1,1,1,1,63,0.719782152963395,NA
"5b85658c5ca46161e23679458e671a6d",1,0,0,0,0,0,1,0.11322770341446,0.392
"57f33c5a49ce4bfa298e47265863563b",0,0,1,0,0,0,3,0.12833051836782,0.374
"898f25d87c071870c2c3e923caabe400",0,0,1,0,1,1,40,0.108862179598616,0.619
"2e38b37f858bc00678b034f5d180b01a",1,0,0,0,1,0,10,0.0677803858386852,1
"ecf85dcde688374079630eeaf208d27f",0,1,1,0,1,1,54,0.156448716582336,0.307
"031ea920b4c5528cae4cf8f81ead02ab",0,1,0,0,0,0,2,0.211771869776971,0.082
"ff317173fd5a713355997c1bbfaebce2",0,1,1,0,0,1,34,0.113620639185532,0.407
"03aebc324821702498668824e2539210",0,1,0,1,0,1,36,0.225410363445118,0.084
"e98a938d0f0adff17186d8cdaeaccd35",0,0,0,1,0,0,4,0.164509865733828,0.165
"47c83967e9fe414630a58ee8acdb853d",0,1,1,0,0,0,12,0.125639535032215,0.253
"14e4f8ad2f294ca225fee46adcea3700",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8a68adb9e083b5fef5d9a9a1d2c40067",1,1,1,1,1,1,63,0.285797620785538,NA
"64a15e4fda487915cfc8cd0415070db9",1,0,0,0,0,0,1,0.0716114874039433,0.696
"7a232266d30853a101a0566ecd83e7a5",0,0,0,1,0,0,4,0.166846945705337,0.07
"251cb32391a57360c15b33a745e1797b",1,0,0,0,0,0,1,0.0506369683541833,1
"cab52a8292b71a4cd49f561d7312d6b8",0,0,0,1,0,0,4,0.184626006304314,0.028
"6e78e9f83c549326ee36245ffa3b3153",0,0,0,0,1,0,5,0.0614950113588677,0.867
"ca00fcc29b65ccf9993270ed43ea460b",0,0,1,1,0,0,16,0.110879248965511,0.628
"46bd9d95cd051d55e7af934f8c065f2b",0,1,1,1,0,1,53,0.164470950724934,0.265
"6055286dbfa98d4f242c4d94f0ca1018",1,1,1,1,1,1,63,0.226587489317156,NA
"8ee88caacf3e15657442d967cd480a8c",1,0,0,0,1,0,10,0.0875041018509136,0.894
"82fc6f70a2f39f92254deed8167fffd0",1,1,1,1,1,1,63,0.305530508267036,NA
"fedefc21857653822be936b68f5bf93d",1,1,1,1,1,1,63,0.486695810681945,NA
"d1a8b6928e872760be712f6a515390dd",1,0,0,1,1,1,51,0.216904035275958,0.349
"2fc954d862c73a0383c9c4ee661dfc32",0,1,0,0,1,0,14,0.189666100010587,0.146
"d92ed1b4cf445d17775f84f98a0fae5a",0,0,0,1,0,0,4,0.216524644810521,0.012
"0b075da1ddd15da693fdcda55b736092",0,0,0,0,0,1,6,0.237331146538816,0.012
"4ebeca81eca17a7a4d919cda5cf91654",0,0,0,0,0,1,6,0.129099444873581,0.151
"3ea5569475b6052ee8202a85d09c3c67",1,1,1,1,1,1,63,0.148897151507188,NA
"e47af7a791ac5815b306b23e8489f364",0,0,0,0,1,0,5,0.0616626415978207,0.544
"7097c7de8b26a6039153771838d0bc8c",0,0,0,0,0,1,6,0.0755451162972905,0.747
"3c9355781f8ae4e892cb642c40d641a8",1,1,1,0,1,1,59,0.159255514317652,0.943
"adc692bb01f5f3394b218ac0143a6c8d",0,1,0,0,0,0,2,0.198157656885757,0.112
"155cf1f2e0183acd09a60847c699dab9",0,1,1,1,1,1,62,0.34819921549996,0.041
"61b147dff7c09d2b1ae5ba578b201f53",0,1,1,1,1,0,52,0.169155343723599,0.757
"1a95d32c75e4c228a59b681f75591b35",0,1,0,0,0,0,2,0.220991931742219,0.074
"b1681a214698229f41cff637cc81a99f",0,0,1,1,1,0,38,0.359201079838391,0.094
"d5b5046558c1c61e1c8c0211cce17780",1,0,0,0,0,1,11,0.138096409386536,0.473
"634e4963f02c0269fe3d9fef71ddfd35",0,0,0,0,0,1,6,0.129099444873581,0.134
"ad937d928426d3f5705b0ca81e4baa20",1,1,1,1,1,1,63,0.415566419771305,NA
"a6ba7de32374f5e37471ac7e7c5fc11f",1,0,1,0,1,0,27,0.0825910552123619,0.997
"e2308130ad2a1bcc83b1e3d482e22028",0,0,0,0,0,1,6,0.0965486085118724,0.553
"be036b1743c4bdeb8ce244f29b01dbf1",1,1,1,0,1,1,59,0.280182825060597,0.464
"81b379b48c98063269d28f58066a52ec",0,0,0,0,1,0,5,0.0587093642380836,0.849
"5a6a67537125fbb47f2acf287ac4c3b7",1,0,0,0,0,0,1,0.0506369683541833,1
"308c8893b63911726d2b44c70acdb140",0,1,0,0,0,1,15,0.115172257343746,0.486
"b9aab8f379902cbe5b5380da05921d25",1,1,0,0,1,1,47,0.162917590268368,0.713
"f11a852e31f9e7202eb02e4b6f077b2a",0,1,1,1,0,1,53,0.307422057300782,0.022
"c6cff1a24a6144d5b00714cbbbdd631b",1,0,0,0,1,0,10,0.0782660480194832,0.992
"5101f23f2a26a4e195939a7983fba387",0,0,1,1,0,1,39,0.289281761209246,0.123
"05b9b2305250b3a27f9be5df529e2886",0,0,0,1,0,0,4,0.261598655358529,0.001
"91056802992e0392203a983efd080049",1,0,0,0,1,0,10,0.0553424532912486,1
"c9a1965a157bcfd2e7417e698131e26c",1,0,0,0,0,0,1,0.0716114874039433,0.647
"eb1c0f9898e47e904f71e1d5385d3172",1,0,0,0,0,0,1,0.0716114874039433,0.722
"0d6c587ffc5c67eff7eed2591c925d8d",1,0,0,0,1,0,10,0.0553424532912486,1
"5191963596f9ec45954f22d6f812295c",0,1,0,0,0,0,2,0.169030850945703,0.08
"d062c370afa965a780cca734ce7f438f",1,1,1,1,1,1,63,0.991209908569896,NA
"62ec28683e4eb93647218e571ff6b26c",1,1,0,0,1,0,24,0.181855155388409,0.431
"0e4252e42385a4353786ff39defcf6f9",0,0,1,1,1,0,38,0.110851011422738,0.513
"6d23ab94d1b6069da482dcb4004de4c4",0,0,0,0,0,1,6,0.129099444873581,0.142
"26fbf55a26cb1c6d58714fe07e7d811a",0,0,0,0,1,0,5,0.0616626415978207,0.531
"f5e18a3a61171c97030eaa425d80a844",0,0,0,0,0,1,6,0.155337433304999,0.179
"fef76e03f947a60429f2ed9a246191b3",1,0,0,0,0,0,1,0.0506369683541833,1
"3f4ccff4b33aeb0b3fcd12dd0a9f3e91",1,0,0,0,1,0,10,0.0553424532912486,1
"7e964ab204b0886acd29bc87759defa9",0,0,0,1,0,0,4,0.185695338177052,0.045
"b09a177e0ec35b016223e837dbea6189",1,0,1,0,1,0,27,0.160999605975131,0.522
"5d0fb16096a13712152e892781736887",0,0,0,0,0,1,6,0.142226299831807,0.372
"6f69f3ea234fe529ec61d6e86f1299a1",1,0,0,0,0,0,1,0.0506369683541833,1
"1d4ff48e31f39d1a6d85717fbec1782a",1,0,0,0,0,0,1,0.0877058019307029,0.583
"831683cbcff974c4dc002d1ca725ccb2",0,1,0,0,0,0,2,0.127596718259874,0.163
"2ef3615ef3519c9fa9204adbd158fa74",0,0,1,0,0,0,3,0.111803398874989,0.267
"d55a74aceb6054f25ff918f99a55f480",1,0,0,0,0,0,1,0.0940369021631643,0.677
"2ff9ec379ca5434132154b0972b456b1",1,0,0,0,0,0,1,0.0877058019307029,0.539
"6aa374159738207eb9582300ba5566df",0,0,0,0,1,0,5,0.0872041440393895,0.464
"07b5a681325edbc2d075c7fb26ffe7af",1,0,1,0,1,0,27,0.104470339531114,0.935
"0e2079232f9732e35ebd5baa1fcd4d38",0,0,1,0,0,1,18,0.119522860933439,0.232
"44df8726231d22cbacd656d528e90530",1,0,0,0,1,0,10,0.0958559409159499,0.882
"c12fd39e2a216175302cd15f04b27060",1,1,1,1,1,1,63,0.92482929138465,NA
"a57878b17ed8e20fa558dad7e414916b",1,0,0,0,0,0,1,0.0506369683541833,1
"381eda1153b8423361f9255997012fc5",1,0,0,0,0,0,1,0.0506369683541833,1
"468c5ed12d0d297c852f17988bbcfb47",1,0,0,0,0,0,1,0.0506369683541833,1
"ebf5f88daad9c32db51680caee565ebb",1,0,1,0,1,1,50,0.158810204201071,0.791
"8e2578698f9efb3be8429a1f5067b17e",1,0,0,0,0,0,1,0.0506369683541833,1
"9502423e9510fc7ba526e8af202ab796",1,0,1,0,0,1,28,0.12321228519822,0.777
"405bd15ae0fa6d5b41b8f21b5e4520c6",1,0,0,0,1,0,10,0.0875041018509136,0.912
"93ba0861a2cd977c15df2a21ffc928e1",0,0,0,1,0,0,4,0.224001214463182,0.026
"16e2921443f9be636c5d6cd9f58671a1",1,0,0,0,0,0,1,0.0506369683541833,1
"7c6135ffbef5216b3a1c935bd904ae17",0,1,1,0,0,0,12,0.152308530381556,0.273
"6879168ea9328fdcfea92d790f847713",0,0,1,0,0,0,3,0.111020891222144,0.235
"05bbef215827920acf03e93c04fe445c",1,1,1,1,1,1,63,0.213325067906781,NA
"93beec33879095f1d58b7950380660f0",0,1,0,0,0,0,2,0.139855689137456,0.248
"dc64f4ef4d4f99019072896947b19e4a",0,0,0,0,1,0,5,0.0958548276854782,0.667
"9d062faaf9e049fac158a185c7b9a4f7",0,0,0,0,1,0,5,0.1025564346683,0.566
"ca8ad145edaa605fa057be92f221e91d",1,1,0,0,1,0,24,0.152498570332605,0.523
"6865f6ecdd32293b7e4a58902de75526",0,0,0,0,1,0,5,0.135103340270158,0.608
"5a899663574796a563499cc349482b8b",1,1,1,1,1,1,63,0.521419837022982,NA
"646d5bc48f3bda80e017d6facbfeddb1",1,1,1,0,1,1,59,0.120385853085769,0.997
"49e0c739d9ea027bed2362f896f61eb3",0,0,0,0,1,0,5,0.081299893765189,0.752
"a313d1374ec6a076828e4499152e60e4",1,1,1,1,1,1,63,0.56440507809731,NA
"bc48bf091d969ad1f05ef0027c403856",1,0,1,1,0,1,49,0.127115466587182,0.966
"e926424cd4c288124f1562c1ced50e0c",1,1,0,1,1,1,60,0.254047531826955,0.506
"c5ab7301b1051c7703555ac0e376177e",0,0,1,0,0,1,18,0.145032024769069,0.193
"123648129441f8937fef8e386455ae5b",0,0,0,0,1,0,5,0.0594475684227772,0.869
"15de8f3c7d606dc32447b7267f7c265e",1,1,1,1,1,1,63,0.736607379638993,NA
"05f36328be4556a191125c530b729b10",1,0,0,0,1,1,31,0.14504436618736,0.575
"58ad096bd8b8dbf6f03d68d974411d15",0,0,1,0,0,0,3,0.128476680782019,0.409
"ded368951770a2a1c351c31d85b78c9a",1,1,1,0,1,1,59,0.151482209857731,0.968
"0c7a2641094ef4bd82fc0065e87a2a2f",0,1,0,0,1,0,14,0.151577483637143,0.44
"c6e320f6dc0fe37a5381fa0ee890ae60",0,0,1,0,0,0,3,0.0782719716082423,0.524
"51edd90c1acf015ae1cd535fd66fd444",1,0,0,0,0,0,1,0.0716114874039433,0.643
"7c0d7bf55af51be35e696ace0adc4efe",1,1,1,1,1,1,63,0.177497185541478,NA
"4ef7fcf108515841d7901748347ba872",1,1,1,1,1,1,63,0.285797620785538,NA
"bce4cdb424b2b36c73ec03635a2e774c",0,0,0,0,1,0,5,0.11626545089879,0.448
"bfbf57ffe29d3f7b946615c1d4aca0d6",1,0,0,0,1,0,10,0.103536249579696,0.833
"2c9b6436b56be871c6367ac0bc9a9b4e",1,1,1,1,1,1,63,0.414160099596782,NA
"f539b0a6ed5b902e33c9b7bfbb8442ec",1,0,1,0,1,0,27,0.116801390412027,0.884
"a08a71234412aa0de9ab170cfa675c86",0,1,0,0,0,0,2,0.137852359591778,0.264
"a67b65463f49bbd64ccc365b05abab95",0,1,0,0,0,0,2,0.105997920198575,0.557
"a94549ef0c3f3ea149955526f4411218",1,0,0,0,1,1,31,0.0749005886273138,0.961
"acdd3eb2d976090e13f068e4f2e9fd36",0,0,0,0,1,0,5,0.0616626415978207,0.533
"9b10f5a687bce4b9073d670602278241",1,0,1,0,1,0,27,0.12794951255327,0.837
"5073e169f2c46fef3157db3789a89fd6",1,1,1,1,1,1,63,0.613918683017732,NA
"3ad4215c80a9f92680a8c5034ab7d632",1,0,0,0,1,0,10,0.0677803858386852,0.987
"2679ca5f1bb2021a96501d3813d5ba1e",0,0,0,0,1,0,5,0.0598790208956533,0.861
"d4ea07535d4c847256b8f6c5ebae49cc",1,0,0,0,0,0,1,0.0506369683541833,1
"469793bc67fcef2596d01233a2a0b26d",1,0,0,0,0,0,1,0.0506369683541833,1
"dff1ff58c4e7bb7b451e80e1f1cb274e",1,0,1,0,1,1,50,0.117776799613134,0.986
"52587fe587b5a2f19c6d2c4bf275d9e3",1,1,1,1,1,1,63,0.54548106438134,NA
"e7ea232b580d98cec995b65157361431",1,1,1,1,1,1,63,0.772937840634192,NA
"b4413f8e58ea983f1370fdc21abd0634",1,0,0,0,1,0,10,0.110684906582497,0.797
"db8857aca95b39d088e6371dbc2be6fd",0,1,0,0,0,0,2,0.118410679726789,0.33
"9274e90c020bef9b220f8bf7765b4025",1,1,1,1,1,1,63,0.213325067906781,NA
"bbfe6940ed0472877684f86bb4614d1a",1,0,0,0,0,0,1,0.0506369683541833,1
"e1a01e75b2e60a3458362887850dced3",0,0,1,0,0,0,3,0.111803398874989,0.237
"cdf2686cebf3f57cc7de33bd5d5007c2",1,1,0,0,1,0,24,0.107832773203438,0.789
"5541e76e70098c7543abc331bbff6914",0,0,0,0,1,0,5,0.0616626415978207,0.542
"3fd7957b3e66b0d2daff05a6e5d332e7",1,1,1,0,1,1,59,0.233126202060078,0.563
"7dc69ed3a5bcb7e6358c1b536e14f772",1,0,0,0,0,0,1,0.0506369683541833,1
"645db77d6647db7040fbbb1981e0eec6",1,1,1,1,1,0,57,0.173530756533204,0.792
"14e5bc76eb89c574b800654364a9a6d2",0,1,1,1,1,1,62,0.610217622175349,0.002
"b0c0f5b436949fd52f83e14b140ee064",0,0,1,1,0,1,39,0.335167976377143,0.02
"e66b99481fee77b33bf8e7734ab3bfe4",0,0,1,0,1,0,17,0.13603435969393,0.413
"056a8f2c493c92947ab609d416ca1efc",1,1,1,0,1,1,59,0.21139061080891,0.716
"94a5e28711e7d93e08eb95574cc76521",0,1,0,0,0,0,2,0.256487186786113,0.022
"5f917145f7b3c795a8348167af1b3077",0,1,1,0,0,0,12,0.254152989510681,0.018
"2f3dd910209c0aa63e411f103d05c4d0",0,0,0,1,0,0,4,0.162639452822753,0.108
"37bcb14fa58242d26a64d6e6f3c67665",0,1,1,1,1,1,62,0.357391744884111,0.058
"007ffeb2c41708a9cc333ac2960e7e76",1,0,1,0,1,1,50,0.0939533838423878,1
"7f1dd7266805293fddb53402b860fa9f",0,0,0,1,0,0,4,0.171079137419664,0.166
"2f19ef3a6d12496ff3bb9227d8ad5604",0,0,0,0,1,1,21,0.113457544490566,0.625
"28cd70265322f3796991401fa2ab0076",0,0,1,1,0,1,39,0.39993325648384,0.009
"fa6bff6a86e7f4098aa75eec50571492",0,0,0,1,0,0,4,0.254158746774561,0.005
"6c4f0c9011579920dcde1b737864c78d",1,0,0,0,1,0,10,0.0875041018509136,0.897
"e459c0cf8e264ba543909ec36e1ff9c8",0,1,0,0,0,1,15,0.136777818017627,0.266
"8c5c63623d10c20ef3e850640b96e5f3",1,1,1,0,1,1,59,0.240771706171538,0.559
"145e96b666daa467fb6c1178670792e1",0,0,1,0,0,1,18,0.119522860933439,0.203
"a34f6b6a2335d3f57679537d8e5797b4",0,0,0,1,0,0,4,0.171924256503279,0.05
"3f39e48f84e45a25d6379bc780859852",0,1,0,1,0,0,13,0.187824193251986,0.053
"5d49b5702d12192e90dd2ff37c36644a",0,1,1,1,1,1,62,0.410356694340788,0.01
"79b756c42f4730e9e8d0e919fdef5315",0,0,0,1,0,1,20,0.132425402405608,0.286
"4ca138778534ff2ea3a4cd520bccf9bf",1,1,1,1,1,1,63,0.268970985235365,NA
"381dcf50f8975c2e32b04897080fdfc2",1,0,0,0,0,0,1,0.0506369683541833,1
"4fb7a2b31f8713491499e3003680805c",0,1,0,0,0,0,2,0.1425325919691,0.333
"ff3fe2bea74c22c76eab748dbefb1198",0,1,0,0,0,0,2,0.232375526449638,0.036
"fd4cfb8a1cce3cc10bc12f292802c538",0,0,0,0,1,0,5,0.0616626415978207,0.545
"d5cbbc9a01e17da0efbca098fa6736f9",1,1,0,1,1,1,60,0.491272437974576,0.044
"31e2a09bc07a05fc46f01cb963b225f5",1,0,0,0,0,1,11,0.158561437607303,0.344
"dd3388395c081b28a19312349537c07d",0,0,0,0,0,1,6,0.129099444873581,0.156
"9e43658ef58418f0a7e321e40c9f97df",0,0,0,0,0,1,6,0.129099444873581,0.156
"57e3c85476cbe831f27a8d394ba9f959",0,0,0,0,1,0,5,0.106802828176336,0.336
"712ea6987516504e29da6eb0fd34156e",0,0,0,1,0,0,4,0.161297773316661,0.178
"fff70952d90dd22f531080f6959328c1",0,1,1,1,1,1,62,0.447561602646755,0.006
"0d3b0b9d68763805793f9266323bf863",0,1,1,1,1,1,62,0.416838560672267,0.009
"ab4e906fd70a9e62e0b37d1272b2fb6b",0,0,0,1,0,0,4,0.18111128222714,0.135
"e6a67b728a2b8a716ae8bc8603723e9b",0,0,0,1,0,0,4,0.126190132276532,0.241
"d0463607a3521dfa235df5d52c212950",0,0,0,0,0,1,6,0.132652345598724,0.264
"f7b8f70b8664b3e407ae6f57d9deb361",0,1,0,1,0,0,13,0.197051654342336,0.076
"92a31c54cc9f4338ceca43b330f7d058",0,0,1,0,0,0,3,0.111803398874989,0.261
"c4e411a2ea4a037d23e3191e345babcd",1,1,1,1,1,1,63,0.39836304487145,NA
"12bdbcb86ad6bdf6b89793e98c9f3079",0,0,0,0,0,1,6,0.129099444873581,0.131
"d81b561d1ebba103863ae3ce2887338d",0,0,0,0,1,0,5,0.0616626415978207,0.537
"1b85fbc59a3c05b8c1602b5f70756ad6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7fc6596daee472c90dbec5323867c5fc",1,0,0,0,0,0,1,0.0506369683541833,1
"4c6481ffc354617afa3fa8ae9f9663c2",1,0,0,0,0,0,1,0.0877058019307029,0.642
"a76351255ec047e1d33fd3fa53ab262f",1,1,1,1,1,1,63,0.234184700067328,NA
"a6df333d4cd1fbb26c2fb1e87e03373f",1,1,0,1,1,1,60,0.341882802029041,0.072
"45d2b88626a9ceb11af98892ed0d55aa",0,0,0,1,0,1,20,0.15590099255812,0.48
